rut;nrc;usuario;year;mes;dia;id;problema;puntaje
82;17323;*;2020;4;23;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
55;17327;*;2020;4;23;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
152;17323;*;2020;4;23;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
268;17339;*;2020;4;23;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
580;17329;*;2020;4;23;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
458;17337;*;2020;4;23;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
581;17344;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
227;17331;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
405;17323;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
582;17326;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
26;17330;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
583;17326;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
61;17930;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
117;17332;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
231;17330;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
584;17329;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
445;17329;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
585;17329;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
211;17327;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
47;17349;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
586;17327;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
197;17327;*;2020;4;24;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
587;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
588;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
81;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
389;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
589;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
186;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
8;17344;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
53;17344;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
181;17327;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
13;17344;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
270;17931;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
269;17336;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
590;17329;*;2020;4;25;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
591;17329;*;2020;4;26;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
592;17329;*;2020;4;27;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
42;17345;*;2020;4;27;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
593;17329;*;2020;4;27;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
594;17329;*;2020;4;28;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
245;17329;*;2020;4;28;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
595;17323;*;2020;4;28;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
596;17345;*;2020;4;28;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
295;17250;*;2020;4;29;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
191;17250;*;2020;4;29;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
385;17250;*;2020;4;29;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
473;17250;*;2020;4;29;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
597;17250;*;2020;4;29;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
177;17250;*;2020;4;29;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
222;17250;*;2020;4;30;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
163;17326;*;2020;4;30;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
157;17326;*;2020;4;30;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
259;17334;*;2020;4;30;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
135;17334;*;2020;4;30;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
598;17341;*;2020;4;30;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
364;17334;*;2020;5;1;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
0;17933;*;2020;5;3;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
83;17346;*;2020;5;3;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
79;17322;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
326;17332;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
344;17332;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
428;17327;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
122;17338;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
383;17327;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
599;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
600;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
195;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
215;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
601;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
95;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
602;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
459;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
355;17931;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
443;18556;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
440;17322;*;2020;5;4;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
375;17338;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
235;17345;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
603;18556;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
604;17330;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
605;17322;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
606;17332;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
297;17323;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
607;17326;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
608;17336;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
437;17340;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
609;18556;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
352;17330;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
196;17330;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
396;18556;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
63;18556;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
610;17333;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
611;17333;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
317;17323;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
415;18556;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
433;17341;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
381;17339;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
17;17339;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
173;17336;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
612;17339;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
613;17931;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
232;17332;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
290;17332;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
423;17322;*;2020;5;5;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
614;17330;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
278;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
286;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
90;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
220;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
615;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
616;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
60;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
617;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
262;18535;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
618;17344;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
116;17326;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
619;17340;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
620;17335;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
147;17332;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
192;17335;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
416;17331;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
340;17335;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
387;17341;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
621;17331;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
362;17328;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
622;17350;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
301;17339;*;2020;5;6;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
172;17931;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
23;17933;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
623;17250;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
374;17334;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
236;17322;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
256;17323;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
624;17329;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
138;17328;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
343;17326;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
246;17330;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
625;17326;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
626;17326;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
228;17327;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
627;17336;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
469;17338;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
628;17333;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
629;17322;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
341;17931;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
146;17335;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
298;17322;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
630;17340;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
410;17929;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
403;17322;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
271;17929;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
631;17330;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
632;17930;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
159;17931;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
422;17339;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
43;17341;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
276;17336;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
240;17322;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
247;17331;*;2020;5;7;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
463;17332;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
633;17326;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
72;17929;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
634;17340;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
380;17334;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
348;17340;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
427;17338;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
131;17340;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
635;17933;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
636;17337;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
80;17331;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
354;17331;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
637;18556;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
145;17336;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
438;17331;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
456;17331;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
106;17327;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
74;17933;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
322;17931;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
36;17327;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
420;17340;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
406;17331;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
328;17341;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
292;17328;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
313;17931;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
365;17931;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
133;17341;*;2020;5;8;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
638;17330;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
92;17332;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
639;17340;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
183;17330;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
102;17931;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
475;17331;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
97;17330;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
205;17346;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
640;17345;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
641;17331;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
393;18556;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
100;17338;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
391;17330;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
642;18556;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
643;17345;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
644;17334;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
645;17322;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
646;17344;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
33;17327;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
476;17322;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
296;17322;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
647;17331;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
648;17334;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
285;17322;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
649;17933;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
127;17338;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
650;17933;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
180;17933;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
353;17332;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
337;17931;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
651;17344;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
277;17323;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
358;18556;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
15;17350;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
371;17338;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
312;17931;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
327;17340;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
234;17331;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
424;17338;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
347;17328;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
652;17322;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
653;18556;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
87;17338;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
156;17332;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
272;17340;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
274;17336;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
654;17349;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
395;17338;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
450;17337;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
655;17332;*;2020;5;9;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
656;17349;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
657;18556;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
206;17332;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
453;17341;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
658;17327;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
255;17341;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
659;17931;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
204;17931;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
46;17328;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
660;17929;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
661;17326;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
229;17338;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
182;17322;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
311;17337;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
330;17336;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
662;17345;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
339;17323;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0.0
370;17334;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
397;17341;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
361;17327;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
663;17331;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
664;17326;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
665;17327;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
666;17339;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
45;17334;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
667;17326;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
114;17326;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
668;17929;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
669;17340;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
392;17336;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
670;17330;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;0
399;17339;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
85;17334;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
474;17340;*;2020;5;10;89f44e7f5842479fb283e43c52ce067b;Ordenar tres números;1.0
